firma,street,plz,city,country,country_code,local_number,long_number_flag
M & K Witten,Mannesmannstraße 9,58455,Witten,DE,49.0,0163 9548645,
Yaprak Tantuni,Adalbertsteinweg 244,52066,Aachen,DE,49.0,0176 63676034,
Autoaufbereitung-AM,Kufsteiner Straße 107,83026,Rosenheim,DE,49.0,176458875700,
TBP Autoservice,Am Wasen 16,83026,Rosenheim,DE,49.0,803123295070,
Mama Rosa,Bei der Abtsmühle 1,21335,Lüneburg,DE,49.0,41313083060,
Mehmet Calikiran 'Memo' Änderungsschneiderei,Hartungstraße 15,20146,Hamburg,DE,49.0,404514030,
EUROPA Grill - Antep Sofrasi Pizza & Kebap,Straßburger Straße 9,77694,Kehl,DE,49.0,785189959300,
"Götz & Weingardt - Gebäudereinigung in Köln, Bonn & Düsseldorf",Rathausstraße 18,53332,Bornheim,DE,49.0,222282893700,
food inn,Lübbecker Straße 287,32584,Löhne,DE,49.0,17196215030,
Tantuni & Burger - Snack Bar Nürtingen,Mühlstraße 7,72622,Nürtingen,DE,49.0,17454299460,
GR-grundreinigung.de,Bahnhofstraße 1,18528,Bergen auf Rügen,DE,49.0,151400360090,
MIG Barbershop UG,Albert-Schweitzer-Straße 22,38226,Salzgitter,DE,49.0,151436305960,
KFZ-BLUE,Gutenbergstraße ,47443,Moers,DE,49.0,16322651580,
Leyla Basmaci,Rathausstraße 19,69126,Heidelberg,DE,49.0,62213024790,
mobileDoc.,Dufourstraße 25,4107,Leipzig,DE,49.0,341247342370,
Schlüsseldienst de Groot,Immendorfer Hauptstraße 15,50997,Köln,DE,49.0,223638796450,
Gebäudeservice Rasho,Eiler Straße 91,51107,Köln,DE,49.0,176210571610,
Akropolis-Grill,Hohenzollernstraße 130,56068,Koblenz,DE,49.0,261367500,
Ramani Bau,Falkenstraße 2,40699,Erkrath,DE,49.0,152042182780,
Behar Salihu Trockenbau - Handwerker - Fliesenleger,Unnauer Weg 22,50767,Köln,DE,49.0,17498144680,
Farbfabrik Lingenberg,Blumenstetterstraße 3,72393,Burladingen,DE,49.0,747525599930,
Gertrud Strang GmbH,Am Lütterbüschgen 41,52072,Aachen,DE,49.0,2417051300,
Joannis Giannakis,Altenessener Straße 428,45329,Essen,DE,49.0,2013577180,
Memo's,Lange Zeile 25,85435,Erding,DE,49.0,812218086820,
Autoreifen Service,Mainstraße 85,41469,Neuss,DE,49.0,17383189550,
Orientalischen Süßwaren,Bulmannstraße 14,90459,Nürnberg,DE,49.0,176666789600,
Barbershop charisma,Leipziger Straße 78,4425,Taucha,DE,49.0,17264746880,
Expressreinigung Schmalkalden,Wollwebergasse 8,98574,Schmalkalden,DE,49.0,368346666440,
DONI BAU Bad Säckingen Trockenbau Gipser Unternehmen,Uhlandstraße 60,79713,Bad Säckingen,DE,49.0,152221304270,
City-Döner,Gärtnerstraße 2,77933,Lahr/Schwarzwald,DE,49.0,78219822000,
Hanadi Sweets,Heeper Straße 29,33607,Bielefeld,DE,49.0,159013396050,
FANDO GEBÄUDESERVICE,Laagbergstraße 27,38440,Wolfsburg,DE,49.0,176661761570,
Sirin Döner,Grunerstraße 20,10179,Berlin,DE,49.0,176177404050,
Fleesensee Rösterei & Backshop,Marktplatz ,17213,Göhren-Lebbin,DE,49.0,17361079700,
Gentlemen Next Cut,Atroper Straße 18,47226,Duisburg,DE,49.0,157545727400,
Rene's Autoteile,Doktor-Hans-Bachmann-Straße 28,6250,Kundl,AT,43.0,66015828640,
Forst- und Landschaftspflege Schüler UG (haftungsbeschränkt),Robert-Koch-Straße 6,98527,Suhl,DE,49.0,368187907360,
WRG - Gebäudeservice GmbH,Gattingerstraße 24,97076,Würzburg,DE,49.0,931277400,
FiDu-Fliesenleger,Marc-Cain-Allee 13,72411,Bodelshausen,DE,49.0,747198408060,
Fliesen & Design,Margeritenstraße 4,87600,Kaufbeuren,DE,49.0,176258113400,
Gebäudereinigung I Can Facility Services GmbH & Co. KG,Hammerwerkweg 8-8a,47877,Willich,DE,49.0,21548972000,
Erler-Gästezimmer,Cranger Straße 177,45891,Gelsenkirchen,DE,49.0,209366996660,
Walter Umzüge und Logistik GmbH & Co. KG,Hafenstraße 15,68159,Mannheim,DE,49.0,176298662550,
OK Umzüge Köln - Transport & Logistik,Bremer Straße 3,50670,Köln,DE,49.0,157303132330,
Böing Krankenpflege,Lindenstraße 28,83607,Holzkirchen,DE,49.0,8024918600,
Claus Rausch,Carl-Zeiss-Straße 11,71642,Ludwigsburg,DE,49.0,71419263380,
Zeitlimit Gebäudeservice,Alter Markt 10,24103,Kiel,DE,49.0,176723645110,
City Reinigung Sofortdienst,Olgastraße 85,70182,Stuttgart,DE,49.0,71123648810,
A&S Cleaner Gebäudereinigung,Bergmannstraße 2,44145,Dortmund,DE,49.0,16368829050,
Marlies Schumann,Salvador-Allende-Platz 21,7747,Jena,DE,49.0,36413318440,
Restaurant Viamala,Pantunweg 3,7430,Thusis,CH,41.0,8165124720,
Ananda - veganes und vegetarisches Restaurant,Acherstraße 12,53111,Bonn,DE,49.0,22890931070,
Bautenschutz Bauscher GmbH,Rudolf-Diesel-Straße 1,71732,Tamm,DE,49.0,714195696880,
Botan Friseur - für Herren und Kinder,Jägerstraße 26B,29221,Celle,DE,49.0,514129925200,
Reitstall Kannenberg,Pappelweg 7A,31311,Uetze,DE,49.0,17114322520,
Prison Bau & Sanierung,Kaiserstraße 69,66424,Homburg,DE,49.0,684197677360,
Gästehaus und Ferienwohnung E.Michels,In der Märtschelt 41974,56812,Cochem,DE,49.0,267133950,
Ballonsport Ackermann,Fürstabt-Gerbert-Weg 13,79865,Grafenhausen,DE,49.0,77489198050,
Buckmann Transport-Logistik Gmbh & Co. KG,Eintrachtstraße 57,28217,Bremen,DE,49.0,42164395250,
Yavuz Köroğlu (ehem. Lothar Schwertz),Brauerstraße 12,23879,Mölln,DE,49.0,454229870,
Mom and Me,An den Brodbänken 8A,21335,Lüneburg,DE,49.0,413160858080,
SB-Lagerhaus (Griesheim und Mainz),Hauptstraße 17-19,55120,Mainz,DE,49.0,613114342500,
Ismart repair Handy reparatur an und verkauf - Gold Ankauf,Bremerhavener Heerstraße 32,28717,Bremen,DE,49.0,15216440305490,
eXo Hotel Heidelberg-Schwetzingen,Carl-Benz-Straße 45413,68723,Schwetzingen,DE,49.0,151561470530,
VIP-Auto-Reifenservice,Rauental 85A,42289,Wuppertal,DE,49.0,157888294150,
Fliesenleger Baumann Baddesign,Ekhofstraße 12,22087,Hamburg,DE,49.0,17244644760,
Wheels Concept Reifenhandel,Cranger Straße 267A,45891,Gelsenkirchen,DE,49.0,20997746440,
Übersetzungsbüro Nivokazi,Bergstraße 3,57078,Siegen,DE,49.0,271227580,
Melosch Recycling,Kossaer Straße 2,4356,Leipzig,DE,49.0,3415201210,
Emtec Reifen Service,Boelckestraße 58,55252,Wiesbaden,DE,49.0,61347536980,
ALMAS Gebäudereinigung & Dienstleistungen,Alte Straubinger Straße 3,93055,Regensburg,DE,49.0,152591559230,
acta ex Aktenvernichtung Klaus Schmidt,Freisberger Weg 14A,57080,Siegen,DE,49.0,27135102280,
Thüringen Recycling GmbH,Am Fliegerhorst 2,99947,Bad Langensalza,DE,49.0,3603852900,
Connect-Sprachdienste,Am Rosenhang 1,7743,Jena,DE,49.0,36412308020,
Elke Schelian,Moselstraße 1,66113,Saarbrücken,DE,49.0,681712170,
Raumfabrik Interior Design & Immobilien GmbH,Trogenerstrasse 13,9450,Altstätten,CH,41.0,7152112120,
Joys Hundesalon,Bergstraße 7,66115,Saarbrücken,DE,49.0,68177606170,
Reinhardt Sanierungsteam das handwerk 24 Team,Dr.-Heinrich-Jasper-Straße 107,38304,Wolfenbüttel,DE,49.0,17846335690,
TL Bedachungen,Dorfstraße 36C,38822,Halberstadt,DE,49.0,3941844770,
Böhmer,Tiergartenstraße 217,42117,Wuppertal,DE,49.0,2027825000,
Änderungsschneiderei Akar,Merkurstraße 57,67663,Kaiserslautern,DE,49.0,63131077170,
Cairo Designstore Nürnberg,Kaiserstraße 37,90403,Nürnberg,DE,49.0,91123427330,
Gabriele Rentmeister,Flieth 16,42327,Wuppertal,DE,49.0,2027818300,
Rebstock,Rorschacherstrasse 95,9450,Altstätten,CH,41.0,7175523220,
Restaurant La Fontanella,Trogenerstrasse 61,9450,Altstätten,CH,41.0,7175511110,
Sattler Zweiradservice,Böhringerstraße 62,70435,Stuttgart,DE,49.0,7118747130,
Friedhofsgärtnerei Carl Ilsemann,Saarbrückenstraße 55,24114,Kiel,DE,49.0,431616360,
Friseur Salon Petra,Hintergasse 8,65555,Limburg an der Lahn,DE,49.0,6431542290,
MAXI Kraft Kran- Mietservice & Spezialtransporte,Jahnstraße 47,6766,Bitterfeld-Wolfen,DE,49.0,34946374260,
Abdichtungstechnik Nelk,Schierholzstraße 68,30655,Hannover,DE,49.0,511608020220,
Kran-Einsatz-Service Leipzig GmbH,Riesaer Straße 72-74,4328,Leipzig,DE,49.0,34126677080,
Lezizel Manti - Turkish Dumplings - Koblenz,Am Plan 12,56068,Koblenz,DE,49.0,261550014020,
Techniker Osman,Espenstraße 46,65933,Frankfurt am Main,DE,49.0,176272868030,
Kaya Haustechnik GmbH,Bettinastraße 70,63067,Offenbach am Main,DE,49.0,69403258520,
MÜLLERS Café - Bistro - Kneipe,Puschkinstraße 55,19055,Schwerin,DE,49.0,385555969900,
Büromaschinen- und Büroeinrichtungs GmbH,Wörthstraße 8,46045,Oberhausen,DE,49.0,20829933010,
Wash Bros - Hochdruckreinigung,Goethestraße 64,63067,Offenbach am Main,DE,49.0,151449162840,
Apartmenthaus Schneefalke, ,,,CH,41.0,88877990,
Apartmenthaus Wolf, ,,,CH,41.0,88877990,
Appartementhaus Alpha, ,,,CH,41.0,8141362160,
Apartment House Bern, ,,,CH,41.0,7879696930,
Lichtdesign Jentsch GmbH,Lister Straße 3,30163,Hannover,DE,49.0,5116224010,
Cetin Transport,Weinsberger Straße 1,74072,Heilbronn,DE,49.0,713174586950,
Savran Transporte,Heuchelbergstraße 44/3,74080,Heilbronn,DE,49.0,71313806490,
aquarium-spezialanfertigung,Hauptstraße 38,63691,Ranstadt,DE,49.0,60419623960,
Erotic-Gigant,Vitalisstraße 12,50827,Köln,DE,49.0,221954391350,
Candyparadies24,Dorstfelder Straße 29,45307,Essen,DE,49.0,2015485450,
BOSSE Logistik,Harkortstraße 24,48163,Münster,DE,49.0,251289680660,
Transport + Logistik GmbH,Miramstraße 87,34123,Kassel,DE,49.0,56189076880,
Bergrestaurant Alpstubli,Sunnigrain 11,6375,Beckenried,CH,41.0,62031440,
Brünner - Gute Schuhe - Schweinfurt,Schultesstraße 3,97421,Schweinfurt,DE,49.0,972164648800,
Friedrich Kleiböhmer,Werler Straße 142,59063,Hamm,DE,49.0,2381502210,
GOLFBISTRO by GOLFRESTAURANT aarau-WEST,Muhenstrasse 58,5036,Oberentfelden,CH,41.0,6273701010,
Big Point,Buchserstrasse 67,5000,Aarau,CH,41.0,7878320480,
Fliesen Eduard,Lindauer Straße 77,88138,Weißensberg,DE,49.0,176206702850,
Restaurant Café Rohrspatz,Hauptstrasse 42,5032,Aarau,CH,41.0,6282274800,
Ristorante Pizzeria Pane e Vino,Kissinger Straße 48,97720,Nüdlingen,DE,49.0,97178591990,
Çıtır Çıtır Kuruyemiş, ,,,DE,49.0,16319114800,
Mondogusto,Delfterstrasse 22,5004,Aarau,CH,41.0,7887069110,
Haberfelder im Ulmer Wirtshaus,Neue Straße 56,89073,Ulm,DE,49.0,731379993460,
Pizzeria Schlössli,Meiniswilstrasse 2,4912,Aarwangen,CH,41.0,7889159550,
Swiss go round,Langenthalstrasse 78,4912,Aarwangen,CH,41.0,6292221440,
Rohrbach-Träff,Adelbodenstrasse 218,3724,Frutigen,CH,41.0,3367114770,
Auth Fliesen Kassel,Heckerswiesenstraße 6,34121,Kassel,DE,49.0,17262995140,
Restaurant Gaessli,Oberhusgässli 2,6404,Greppen,CH,41.0,39034440,
f. f. - Restaurant Betriebs GmbH,Kaiserstraße 64,76133,Karlsruhe,DE,49.0,7216076230,
Heilpraxis Sabine Jordan,Auf den Truben 50,26789,Leer (Ostfriesland),DE,49.0,176756159710,
OK Logistik,Anna-Birle-Straße 9,55252,Wiesbaden,DE,49.0,2061342056405530,
"Malerbetrieb Ralf Tönnies, Dachbeschichtung",Benzinoring 73,67657,Kaiserslautern,DE,49.0,63141604160,
Hair Cut By Kim Ug,Wittbräucker Straße 395,44267,Dortmund,DE,49.0,23122551230,
Ferienwohnung Lindau,Gerhart-Hauptmann-Straße 9,88131,Lindau (Bodensee),DE,49.0,8382724360,
Al-Khaled nussdepot,Marktstraße 21,56564,Neuwied,DE,49.0,17390787310,
Reformhaus Escher,Bahnhofstraße 22,67227,Frankenthal,DE,49.0,623392520,
Frisuren Ott,Zasiusstraße 116,79102,Freiburg im Breisgau,DE,49.0,761728880,
Lübeck Fashion,Schützenstraße 49A,23558,Lübeck,DE,49.0,176739894000,
D & S Trockenbau Ludwigshafen,Marienstraße 17,67063,Ludwigshafen am Rhein,DE,49.0,16352740810,
Leni Friseursalon,Konviktstraße 9,79098,Freiburg im Breisgau,DE,49.0,761285568380,
Peter Setzler,Ebersteinburger Straße 5,76530,Baden-Baden,DE,49.0,7221265570,
Hair Body Soul,Hauptstraße 56,79104,Freiburg im Breisgau,DE,49.0,76188174680,
Bräutigam - Schlüsseldienst und Sicherheitstechnik,Moselstraße 18,63452,Hanau,DE,49.0,618198801140,
sup - point martin klein,Memmingerstraße 52,72762,Reutlingen,DE,49.0,16371934930,
Sabine Santo,Stefanienstraße 1,77948,Friesenheim,DE,49.0,78219213900,
DI Deutschland.Immobilien AG,Hochstraße 46,60313,Frankfurt am Main,DE,49.0,69900294440,
Döner 49,Möckernbrücke U-Bahn ,10963,Berlin,DE,49.0,176718916260,
Focken Sicherheitstechnik,Kreuzstraße 45605,47839,Krefeld,DE,49.0,21517350990,
Doorus24 Schlüsselnotdienst,Rübenacher Straße 88a,56072,Koblenz,DE,49.0,157387769460,
Meximo by Lion Höxter,Stummrigestraße 10,37671,Höxter,DE,49.0,52716952360,
Restaurant Melodie Heinz Schwery,Bahnhofstrasse 7,3900,Brig-Glis,CH,41.0,7653634350,
EuroShop, ,,,DE,49.0,931900044840,
Ökohaus Namasté,Hochstraße 110,90522,Oberasbach,DE,49.0,911715380500,
Ebersbach Dilara Kebap Haus,Albstraße 8,73061,Ebersbach an der Fils,DE,49.0,716394997540,
Clear Water,Kleekoppel 40,22844,Norderstedt,DE,49.0,17940894390,
Atelier Launer,Bessunger Straße 107,64285,Darmstadt,DE,49.0,61513124090,
YOUR KUMPIR,Marienplatz 11,19053,Schwerin,DE,49.0,17383693450,
HANS IM GLÜCK - FREIBURG Europaplatz,Europaplatz 2,79098,Freiburg im Breisgau,DE,49.0,761769935900,
Balje-Service,Franzstraße 74,58091,Hagen,DE,49.0,176415905850,
SABA Gebäudereinigung Mainz,Feldbergstraße 39,55118,Mainz,DE,49.0,613146487300,
Haus der Betreuung und Pflege Am Michelberg Hirschhorn,Rühlingstraße 5,69434,Hirschhorn (Neckar),DE,49.0,62729291700,
XIAO Oberhausen,Brammenring 113,46047,Oberhausen,DE,49.0,208620613300,
A. u. B. Gerüstbau u. Verleih GbR,Waldstraße 45,99974,Mühlhausen/Thüringen,DE,49.0,36018156100,
Eternally moments,Gerhart-Hauptmann-Straße 12,92318,Neumarkt in der Oberpfalz,DE,49.0,176712407110,
Blumenmeisterei,Zollnerstraße 26,96052,Bamberg,DE,49.0,951519118170,
Parkett & Fußbodentechnik Felkel,Sportplatzstraße 54,85716,Unterschleißheim,DE,49.0,0211 964800,
ÄSTHETIKBODEN Petersen,Bertha-Kipfmüller-Straße 21,81249,München,DE,49.0,089 60079890,
Ingenieurbüro-GK,Riegerbusch 23,58091,Hagen,DE,49.0,02331 3440248,
Schädlingsbekämpfung Karsten Schibilla,Mallinckrodtstraße 320,44147,Dortmund,DE,49.0,231986830520,
Hinke Pinke Fotografie Inke Gehrling,Rückertstraße 66b,49078,Osnabrück,DE,49.0,54197033200,
Gastätte Ochsen,Schmidener Straße 19,71332,Waiblingen,DE,49.0,7151539110,
Chalet Velo,Flüelastrasse 26,7260,Davos,CH,41.0,7869863240,
TOPLAK TROCKENBAU GMBH & CO.KG,Vorgartenstraße 6,71336,Waiblingen,DE,49.0,71519033900,
L&L ImmVest GmbH, ,,,DE,49.0,355494895950,
"Trockenbau, Innenausbau & Handwerke Landshut - Mario Bau",Luitpoldstraße 32,84034,Landshut,DE,49.0,151711688090,
Marku Gartengestaltung,Stauffenbergstraße 21,87700,Memmingen,DE,49.0,83314992250,
San Pio,Bonländer Hauptstraße 62,70794,Filderstadt,DE,49.0,711123732850,
Kampfsport und Fitness Club e. V.,Leplaystraße 11,4103,Leipzig,DE,49.0,21548880,
Muth Trockenbau UG (haftungsbeschränkt) & Co. KG,Frauenbergstraße 10A,35039,Marburg,DE,49.0,64214098700,
ama-trockenbau,Wilhelm-Sprott-Straße 22,24235,Laboe,DE,49.0,17295493550,
Café Soleil,Viktoriastraße 56,52066,Aachen,DE,49.0,24147590185330,
Cartec-Performance-Chiptuning vom Profi!,Mühlweg 9,7570,Hohenölsen,DE,49.0,17196652260,
Imbiss Feuerhuett‘n,Bajuwarenstraße 29,93053,Regensburg,DE,49.0,17469701800,
Blumenladen '. Königsberger Strauß',Reichsstraße 103,14052,Berlin,DE,49.0,176659908390,
SH florale Ideen,Nonnenbergstraße 32,99974,Mühlhausen/Thüringen,DE,49.0,360188678620,
Blumenladen,An der Wuhlheide 131A,12459,Berlin,DE,49.0,176659908390,
Fliesen Piontek,Otto-Hue-Straße 17,45525,Hattingen,DE,49.0,232468537250,
Aparthotel Peerless Dine,Carl-Schwenk-Straße 40,89522,Heidenheim an der Brenz,DE,49.0,7321511100,
Italiandöner,Friedrich-Breuer-Straße 73,53225,Bonn,DE,49.0,228929602900,
ZM Performance,Osterholzer Heerstraße 115,28307,Bremen,DE,49.0,16316731270,
Schuster Hans,Werftstraße 1,30163,Hannover,DE,49.0,51145061240,
Alex-performance,Gaußstraße 7,68623,Lampertheim,DE,49.0,176619345820,
Julia Esterlein Beautyexpert,Columbusstraße 45374,71686,Remseck am Neckar,DE,49.0,176632222840,
Die Schokoladenbar Zwickau,Innere Plauensche Straße 12A,8056,Zwickau,DE,49.0,375567887880,
fliesenleger andrei potoroaca,Köbener Straße 18,40721,Hilden,DE,49.0,210397816450,
Annymone Blumen,Landäcker 17,71686,Remseck am Neckar,DE,49.0,7146204250,
Kodra Gerüstbau GmbH,Auf der Lohe 3,21217,Seevetal,DE,49.0,41051541260,
BK-Parkett und Fussboden,Teichstraße 17,34311,Naumburg,DE,49.0,152017592670,
Kreativraum Stuckateure,Oberstraße 38,74927,Eschelbronn,DE,49.0,176327028560,
Arifi Gerüstbau,Fritz-Flinte-Ring 7,22309,Hamburg,DE,49.0,40359679830,
Baguette Express,Friedrich-Ebert-Str. 347,47139,Duisburg,DE,49.0,157737833050,
Medya Gerüstbau GmbH,Worringer Straße 69,40211,Düsseldorf,DE,49.0,211875039780,
HSG Gerüstbau GmbH & Co. KG,Schweidnitzer Straße 8,40231,Düsseldorf,DE,49.0,2116340150,
Walzwerk Cafe,Carl-Theodor-Straße 1,68723,Schwetzingen,DE,49.0,620293270,
A|B Rollladen- & Sonnenschutztechnik,Blankenstraße 20,65594,Runkel,DE,49.0,152286194130,
Optik Federleicht im Medical Center,Düesbergweg 128,48153,Münster,DE,49.0,251289168390,
Café Azzuro,Turmgasse 4,69181,Leimen,DE,49.0,62249518640,
Ess Bar,Ahornstraße ,68542,Heddesheim,DE,49.0,17811864030,
Ursula Thelen,Mohrenstraße 33,50670,Köln,DE,49.0,22125978900,
Hextronic Engineering, ,,,DE,49.0,17226966660,
Cafe Schnarrenberg GbR,Hoppe-Seyler-Straße ,72076,Tübingen,DE,49.0,7071495990,
MM Gebäude-Reinigung Möller GbR,Mühlweg 29,99091,Erfurt,DE,49.0,36142118110,
Café Kleiner Onkel,Waidhof 5,79594,Inzlingen,DE,49.0,7621443520,
Reinland Gebäude-Dienst,Böningstraße 139,41239,Mönchengladbach,DE,49.0,152087503480,
Pizzeria Trattoria il padrino,Vulkanstraße 40,40227,Düsseldorf,DE,49.0,211779364440,
www.Vrum-transport-team.de,Hornberger Straße ,78048,Villingen-Schwenningen,DE,49.0,152193271680,
"Schlüsselnotdienst Oldenburg Autoschlüsselservice ,Messer& Scherenschleiferei",Alexanderstraße 276,26127,Oldenburg,DE,49.0,176232039450,
blusen reise münchen, ,,,DE,49.0,800330242420,
PE Pazifik-Exklusiv-Reisen GmbH,Theaterstraße 8,30159,Hannover,DE,49.0,51138892820,
studioline Fotostudio Kempten Forum Allgäu,August-Fischer-Platz 1,87435,Kempten (Allgäu),DE,49.0,831523991100,
Uwe Zuch Trockenbau,Wersedamm 71B,59227,Ahlen,DE,49.0,23828041980,
Ferienwohnung Parkblick Medebach,Glindfelder Weg 45,59964,Medebach,DE,49.0,152595646790,
ATLAS HANNOVER Baumaschinen GmbH & Co.,Bremer Straße 4,30880,Laatzen,DE,49.0,5102700400,
Boels Rental Germany GmbH Hannover - Linden,Bornumer Straße 19,30449,Hannover,DE,49.0,51116954490,
Böcker Maschinenwerke GmbH Niederlassung Nord,Marie-Curie-Allee 5,25358,Horst,DE,49.0,412639645400,
Romey Baustoffwerke GmbH & Co. KG,Sandusweg 11,35435,Wettenberg,DE,49.0,6419825700,
XPI Performance,Elsenheimerstraße 15,80687,München,DE,49.0,151535235030,
Sporthalle Schachen,Schachenallee 29,5000,Aarau,CH,41.0,6283605560,
Schlüsseldienst Quack,Auf der Schies 19,66557,Illingen,DE,49.0,68259414010,
Naturheilpraxis West,Claudiusstraße 17B,70193,Stuttgart,DE,49.0,711993310,
image2success,Rheinstraße 14,56269,Dierdorf,DE,49.0,157725411430,
Bavaria Alm Herne,Holsterhauser Straße 188,44625,Herne,DE,49.0,232546702500,
Restaurant Abseits,Matthias-Erzberger-Straße 1,45309,Essen,DE,49.0,201557933900,
Seibel Malerbetrieb,Volcanusweg 1,93055,Regensburg,DE,49.0,17027879790,
Bernhard und Andreas Braml Kfz- und Teilehandel Öl- und Reifenwechsel,Anger 1,83115,Neubeuern,DE,49.0,80359073350,
Haus Angelika,Badweg 11,65307,Bad Schwalbach,DE,49.0,61289895270,
Zimmermann Gebäudereinigung Worms,Friedrichstraße 17,67547,Worms,DE,49.0,17836360340,
Lederwarenspezialist Bree,Katharinenstraße 7,28195,Bremen,DE,49.0,406963255840,
EPTuning,Gänsgasse 11,91174,Spalt,DE,49.0,151197373740,
CaloryCoach,Poststraße 31,38440,Wolfsburg,DE,49.0,536127250020,
Frau Anke Fricke-Rachow,Am Kleiberg 20,38446,Wolfsburg,DE,49.0,53638084280,
Schawarma abu Jalal,Mittelbachstraße 23,73430,Aalen,DE,49.0,55442118000,
SW Innovative Werbung,Bozener Straße 26,45701,Herten,DE,49.0,21041730710,
MGM Capitol Café,Grundelbachstraße 51,69469,Weinheim,DE,49.0,176890898270,
WIEDERBELEBT,Erich-Herion-Straße 29,70736,Fellbach,DE,49.0,711652237780,
HeilpraktikerFakten,Fürstenrieder Straße 28,481377,München,DE,49.0,891250153000,
Ferienwohnung BERGBLICK,Drei Eichen Weg 10,36433,Bad Salzungen,DE,49.0,369585313600,
Haus Gabriele,Silge 26,36433,Bad Salzungen,DE,49.0,36958537790,
Naturheilpraxis,Birkenweg 4,69469,Weinheim,DE,49.0,620167901610,
Grillhäusle,Gartenstraße 84,72108,Rottenburg am Neckar,DE,49.0,17869060590,
Naturheilpraxis Viktoria Jovan Heilpraktikerin,Untergasse 4,69469,Weinheim,DE,49.0,6201634130,
Gaarden Bäckerei, ,,,DE,49.0,431808369110,
Änderungsschneiderei Panahi,Kavarinerstraße 57,47533,Kleve,DE,49.0,176438233970,
Weber,Spessartstraße 25,73433,Aalen,DE,49.0,7361454740,
Xalo's Café,Mühlweg 26,78054,Villingen-Schwenningen,DE,49.0,17282274500,
Monteurwohnungen Köln Bonn Siegburg,Im Burgfeld 31,53819,Neunkirchen-Seelscheid,DE,49.0,17152908730,
zur alten Brauerei,Neudorfstrasse 12,7430,Thusis,CH,41.0,8165114590,
L, ,,,DE,49.0,157713553120,
CONCIERGE2,Bonner Talweg 235,53129,Bonn,DE,49.0,2282293860,
Dipl. Monika Brenz-Rickert Ernährungsberaterin,Hinter der Eich 6,63739,Aschaffenburg,DE,49.0,6021982680,
Bodenleger Buqaj,Turnstraße 11,35396,Gießen,DE,49.0,17394532640,
"Vital Woman - Abnehmen, Hypnose, Bewegung für Frauen: Mit Leichtigkeit durchs Leben",Hoffmannstraße 18,63743,Aschaffenburg,DE,49.0,17923603430,
Road Stop Cafe,Ischmattstrasse 31,4573,Lohn-Ammannsegg,CH,41.0,3267702100,
Stadttor Bonn-Beuel,Sankt Augustiner Straße 93,53225,Bonn,DE,49.0,2284689350,
Café Bar Landhaus,Landhausquai 11,4500,Solothurn,CH,41.0,3262162110,
Oefner GmbH Zimmerei-Holzbau,Freisinger Straße 59B,85221,Dachau,DE,49.0,8131362200,
Kemer Imbiss,Marienstraße 3,95028,Hof,DE,49.0,928150899850,
Maren Reed Personal Training und Ernährungscoaching,Humboldtstraße 44,25421,Pinneberg,DE,49.0,4101744770,
Wilma Lipponer,Ahornweg 3,69488,Birkenau,DE,49.0,6201314420,
Trotte Wagenhausen,Propstei ,8259,Wagenhausen,CH,41.0,5274282590,
Stefis Bergwirtschaft,Jägeri 1,7313,Landquart,CH,41.0,8130239740,
Frau Barbara Möckel-Bitsch,Hauptstraße 37,69488,Birkenau,DE,49.0,620139097000,
Ronis Pizzahaus,Marienstraße 2,32791,Lage,DE,49.0,523279990770,
"Hoh Otfried, Heizungs- u. Solartechnik, Sanitär, Sanitäranlagen, Spenglerei",Schlehdornweg 95,69469,Weinheim,DE,49.0,62018459150,
Hof Delfs,Hauptstraße 39,22145,Stapelfeld,DE,49.0,4067727130,
Hayat Pizzeria,Hauptstraße 34,56477,Rennerod,DE,49.0,151285053870,
Pension Restaurant Hirschen,Via da Lü 46,7534,Val Müstair,CH,41.0,8185851810,
Elfi Heiser,Hohenwischer Straße 149,21129,Hamburg,DE,49.0,4074594560,
Ernährungsberatung Erntemond,Faldernstraße 28,71642,Ludwigsburg,DE,49.0,17829089160,
Institut Lebenswert Heilpraktikerin,Oberfeldstraße 180,12683,Berlin,DE,49.0,30544374960,
Wanner's Pavillon Sindelfingen,Böblinger Straße 140,71065,Sindelfingen,DE,49.0,70317643500,
Bäckerei & Konditorei Raisch - BB Freiburger Allee,Freiburger Allee 47,71034,Böblingen,DE,49.0,703168660300,
Hundesitting-Frankfurt60326,Anspacher Straße 35,60326,Frankfurt am Main,DE,49.0,157370781600,
